3.9685 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
8.4340 	EXP 	Created delay_text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Open Sans', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='delay_text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
8.5132 	EXP 	Sound response_cue_sound set volume 1.000
8.5133 	EXP 	window1: mouseVisible = True
8.5137 	DEPRECATION 	'0.0000, 0.0000, 0.0000' is not a valid rgb color
8.5140 	DEPRECATION 	'0.0000, 0.0000, 0.0000' is not a valid rgb color
8.5155 	EXP 	Created stimuli_background = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-1.0, fillColor=array([0, 0, 0]), fillColorSpace='rgb', fillRGB=array([0, 0, 0]), interpolate=True, lineColor=array([0., 0., 0.]), lineColorSpace='rgb', lineRGB=array([0, 0, 0]), lineWidth=1.0, name='stimuli_background', opacity=0, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), units='height', vertices=ndarray(...), win=Window(...))
8.5163 	EXP 	Sound feedback_sound set volume 1.000
8.5502 	EXP 	instructions_text: autoDraw = True
10.5912 	EXP 	Imported vSAT_task_order-16444492898941681.csv as conditions, 4 conditions, 1 params
10.5915 	EXP 	Created sequence: sequential, trialTypes=4, nReps=1, seed=None
10.5917 	EXP 	New trial (rep=0, index=0): OrderedDict([('task_order', 'vSAT1')])
10.6090 	DATA 	Keypress: space
10.6107 	EXP 	instructions_text: autoDraw = False
10.6107 	EXP 	experiment_SAT_text: autoDraw = True
10.6107 	EXP 	experiment_vSAT_text: autoDraw = True
11.4794 	DATA 	Keypress: space
11.4993 	EXP 	Imported vSAT_conditions\vSAT_stims-16444508695370612.csv as conditions, 30 conditions, 5 params
11.4996 	EXP 	Created sequence: sequential, trialTypes=30, nReps=1, seed=None
11.4998 	EXP 	New trial (rep=0, index=0): OrderedDict([('stim_time', 0.017), ('inter_stim_time', 2), ('x_pos', -0.25), ('y_pos', 0.25), ('stim_event', 0)])
11.5035 	EXP 	experiment_SAT_text: autoDraw = False
11.5035 	EXP 	experiment_vSAT_text: autoDraw = False
11.5035 	EXP 	inter_stim_text: autoDraw = True
13.5122 	EXP 	inter_stim_text: autoDraw = False
13.5122 	EXP 	inter_stim_text: autoDraw = False
13.5122 	EXP 	vSAT_square: pos = array([-0.25,  0.25])
13.5122 	EXP 	vSAT_square: autoDraw = True
13.5340 	EXP 	vSAT_square: autoDraw = False
13.5340 	EXP 	vSAT_square: autoDraw = False
13.5340 	EXP 	delay_text: autoDraw = True
13.6382 	EXP 	Sound response_cue_sound started
13.6408 	EXP 	delay_text: autoDraw = False
14.0738 	EXP 	Sound response_cue_sound reached end of file
14.0791 	EXP 	stimuli_background: autoDraw = True
15.5684 	EXP 	Sound feedback_sound started
15.5683 	EXP 	stimuli_background: autoDraw = False
16.0739 	EXP 	Sound feedback_sound stopped
16.0761 	EXP 	New trial (rep=0, index=1): OrderedDict([('stim_time', 0.017), ('inter_stim_time', 3), ('x_pos', -0.25), ('y_pos', 0.25), ('stim_event', 0)])
16.0796 	EXP 	inter_stim_text: autoDraw = True
19.0816 	EXP 	inter_stim_text: autoDraw = False
19.0816 	EXP 	inter_stim_text: autoDraw = False
19.0816 	EXP 	vSAT_square: pos = array([-0.25,  0.25])
19.0816 	EXP 	vSAT_square: autoDraw = True
19.1024 	EXP 	vSAT_square: autoDraw = False
19.1024 	EXP 	vSAT_square: autoDraw = False
19.1024 	EXP 	delay_text: autoDraw = True
19.2065 	EXP 	Sound response_cue_sound started
19.2066 	EXP 	delay_text: autoDraw = False
19.6438 	EXP 	Sound response_cue_sound reached end of file
19.6470 	EXP 	stimuli_background: autoDraw = True
21.1367 	EXP 	Sound feedback_sound started
21.1367 	EXP 	stimuli_background: autoDraw = False
21.6444 	EXP 	Sound feedback_sound reached end of file
21.6448 	EXP 	New trial (rep=0, index=2): OrderedDict([('stim_time', 0.05), ('inter_stim_time', 2), ('x_pos', 0.25), ('y_pos', 0.25), ('stim_event', 0)])
21.6487 	EXP 	inter_stim_text: autoDraw = True
23.6501 	EXP 	inter_stim_text: autoDraw = False
23.6501 	EXP 	inter_stim_text: autoDraw = False
23.6501 	EXP 	vSAT_square: pos = array([0.25, 0.25])
23.6501 	EXP 	vSAT_square: autoDraw = True
23.7056 	EXP 	vSAT_square: autoDraw = False
23.7056 	EXP 	vSAT_square: autoDraw = False
23.7056 	EXP 	delay_text: autoDraw = True
23.8098 	EXP 	Sound response_cue_sound started
23.8097 	EXP 	delay_text: autoDraw = False
24.2440 	EXP 	Sound response_cue_sound reached end of file
24.2490 	EXP 	stimuli_background: autoDraw = True
25.7400 	EXP 	Sound feedback_sound started
25.7400 	EXP 	stimuli_background: autoDraw = False
26.2442 	EXP 	Sound feedback_sound stopped
26.2460 	EXP 	New trial (rep=0, index=3): OrderedDict([('stim_time', 0.028999999999999998), ('inter_stim_time', 3), ('x_pos', -0.25), ('y_pos', -0.25), ('stim_event', 1)])
26.2496 	EXP 	inter_stim_text: autoDraw = True
29.2532 	EXP 	inter_stim_text: autoDraw = False
29.2532 	EXP 	inter_stim_text: autoDraw = False
29.2532 	EXP 	vSAT_square: pos = array([-0.25, -0.25])
29.2532 	EXP 	vSAT_square: autoDraw = True
29.2879 	EXP 	vSAT_square: autoDraw = False
29.2879 	EXP 	vSAT_square: autoDraw = False
29.2879 	EXP 	delay_text: autoDraw = True
29.3920 	EXP 	Sound response_cue_sound started
29.3920 	EXP 	delay_text: autoDraw = False
29.8342 	EXP 	Sound response_cue_sound reached end of file
29.8380 	EXP 	stimuli_background: autoDraw = True
31.3222 	EXP 	Sound feedback_sound started
31.3222 	EXP 	stimuli_background: autoDraw = False
31.8342 	EXP 	Sound feedback_sound reached end of file
31.8360 	EXP 	New trial (rep=0, index=4): OrderedDict([('stim_time', 0.017), ('inter_stim_time', 2), ('x_pos', -0.25), ('y_pos', -0.25), ('stim_event', 1)])
31.8397 	EXP 	inter_stim_text: autoDraw = True
33.8426 	EXP 	inter_stim_text: autoDraw = False
33.8426 	EXP 	inter_stim_text: autoDraw = False
33.8426 	EXP 	vSAT_square: pos = array([-0.25, -0.25])
33.8426 	EXP 	vSAT_square: autoDraw = True
33.8633 	EXP 	vSAT_square: autoDraw = False
33.8633 	EXP 	vSAT_square: autoDraw = False
33.8633 	EXP 	delay_text: autoDraw = True
33.9675 	EXP 	Sound response_cue_sound started
33.9675 	EXP 	delay_text: autoDraw = False
34.4044 	EXP 	Sound response_cue_sound reached end of file
34.4079 	EXP 	stimuli_background: autoDraw = True
35.8977 	EXP 	Sound feedback_sound started
35.8977 	EXP 	stimuli_background: autoDraw = False
36.4043 	EXP 	Sound feedback_sound reached end of file
36.4046 	EXP 	New trial (rep=0, index=5): OrderedDict([('stim_time', 0.017), ('inter_stim_time', 2), ('x_pos', 0.0), ('y_pos', 0.0), ('stim_event', 0)])
36.4085 	EXP 	inter_stim_text: autoDraw = True
38.4112 	EXP 	inter_stim_text: autoDraw = False
38.4112 	EXP 	inter_stim_text: autoDraw = False
38.4112 	EXP 	vSAT_square: pos = array([0., 0.])
38.4112 	EXP 	vSAT_square: autoDraw = True
38.4319 	EXP 	vSAT_square: autoDraw = False
38.4319 	EXP 	vSAT_square: autoDraw = False
38.4319 	EXP 	delay_text: autoDraw = True
38.5361 	EXP 	Sound response_cue_sound started
38.5360 	EXP 	delay_text: autoDraw = False
38.9744 	EXP 	Sound response_cue_sound reached end of file
38.9780 	EXP 	stimuli_background: autoDraw = True
40.4662 	EXP 	Sound feedback_sound started
40.4662 	EXP 	stimuli_background: autoDraw = False
40.9744 	EXP 	Sound feedback_sound reached end of file
40.9759 	EXP 	New trial (rep=0, index=6): OrderedDict([('stim_time', 0.017), ('inter_stim_time', 2), ('x_pos', -0.25), ('y_pos', -0.25), ('stim_event', 0)])
40.9795 	EXP 	inter_stim_text: autoDraw = True
42.9797 	EXP 	inter_stim_text: autoDraw = False
42.9797 	EXP 	inter_stim_text: autoDraw = False
42.9797 	EXP 	vSAT_square: pos = array([-0.25, -0.25])
42.9797 	EXP 	vSAT_square: autoDraw = True
43.0006 	EXP 	vSAT_square: autoDraw = False
43.0006 	EXP 	vSAT_square: autoDraw = False
43.0006 	EXP 	delay_text: autoDraw = True
43.1046 	EXP 	Sound response_cue_sound started
43.1047 	EXP 	delay_text: autoDraw = False
43.5437 	EXP 	Sound response_cue_sound reached end of file
43.5466 	EXP 	stimuli_background: autoDraw = True
45.0347 	EXP 	Sound feedback_sound started
45.0348 	EXP 	stimuli_background: autoDraw = False
45.5442 	EXP 	Sound feedback_sound reached end of file
45.5466 	EXP 	New trial (rep=0, index=7): OrderedDict([('stim_time', 0.028999999999999998), ('inter_stim_time', 2), ('x_pos', 0.25), ('y_pos', -0.25), ('stim_event', 1)])
45.5502 	EXP 	inter_stim_text: autoDraw = True
47.5552 	EXP 	inter_stim_text: autoDraw = False
47.5552 	EXP 	inter_stim_text: autoDraw = False
47.5552 	EXP 	vSAT_square: pos = array([ 0.25, -0.25])
47.5552 	EXP 	vSAT_square: autoDraw = True
47.5898 	EXP 	vSAT_square: autoDraw = False
47.5898 	EXP 	vSAT_square: autoDraw = False
47.5898 	EXP 	delay_text: autoDraw = True
47.6940 	EXP 	Sound response_cue_sound started
47.6939 	EXP 	delay_text: autoDraw = False
48.1337 	EXP 	Sound response_cue_sound reached end of file
48.1366 	EXP 	stimuli_background: autoDraw = True
49.4369 	DATA 	Keypress: escape
52.1897 	EXP 	window1: mouseVisible = True
